Cust ID,Cust Name,Cust State,Emp ID,Employee Job Title,Employee Name,Number of Records,Order Total,Order Date,Order Num,Order Type,Price,Prod Category,Prod Name,Prod Number,Quantity,Sales Region
3738,Mitchell Stark,Arkansas,900010836,Sales Representative,Esmeralda Crenshaw,1,599,24/03/19,1104850,Retail,599,Robots,RXW-9807 Robot,RS707,1,S Central East
3709,Mickey Hickle,Oklahoma,900010836,Sales Representative,Esmeralda Crenshaw,1,23.99,28/03/19,1104878,Retail,23.99,eBooks,Polar Robots,EB514,1,S Central East
2691,Derek Coventon,Texas,900010836,Sales Representative,Esmeralda Crenshaw,1,24.95,04/04/19,1104922,Retail,24.95,eBooks,Building Your First Robot,EB502,1,S Central East
3951,Raynor LLC,Missouri,900010836,Sales Representative,Esmeralda Crenshaw,1,24.95,04/04/19,1104926,Wholesale,4.99,Blueprints,Cat Robot Blueprint,BP104,5,S Central East
4294,Tillman International,Louisiana,900010836,Sales Representative,Esmeralda Crenshaw,1,13419,04/04/19,1104928,Wholesale,189,Robot Kits,BYOR-1000,RK602,71,S Central East
3799,Nevil Tschierse,Missouri,900010836,Sales Representative,Esmeralda Crenshaw,1,42.99,08/04/19,1104951,Retail,42.99,Training Videos,Understanding 3D Printing,TV809,1,S Central East
2393,Boycey Binford,Texas,900010836,Sales Representative,Esmeralda Crenshaw,1,189,13/04/19,1104988,Retail,189,Robot Kits,BYOR-1000,RK602,1,S Central East
3881,Pearle Astman,Oklahoma,900010836,Sales Representative,Esmeralda Crenshaw,1,179,14/04/19,1104996,Retail,179,Drone Kits,BYOD-550,DK209,1,S Central East
3483,Larkin Group,Texas,900010836,Sales Representative,Esmeralda Crenshaw,1,2299.05,21/04/19,1105042,Wholesale,58.95,Drone Kits,BYOD-200,DK202,39,S Central East
4093,Samuel Maughan,Arkansas,900010836,Sales Representative,Esmeralda Crenshaw,1,14.99,28/04/19,1105092,Retail,14.99,eBooks,Photograph Drones,EB513,1,S Central East
4449,Williamson Co.,Texas,900010836,Sales Representative,Esmeralda Crenshaw,1,341.91,30/04/19,1105101,Wholesale,37.99,Training Videos,Drone Video Techniques,TV804,9,S Central East
4488,Zach Feeney-Kuhn,Texas,900010836,Sales Representative,Esmeralda Crenshaw,1,23.99,11/05/19,1105174,Retail,23.99,eBooks,Polar Robots,EB514,1,S Central East
3281,Jeri Lindfors,Texas,900010836,Sales Representative,Esmeralda Crenshaw,1,189,13/05/19,1105184,Retail,189,Robot Kits,BYOR-1000,RK602,1,S Central East
2326,Ben Schroeder,Texas,900010836,Sales Representative,Esmeralda Crenshaw,1,162,31/05/19,1105316,Retail,54,Drone Kits,BYOD-100,DK201,3,S Central East
3720,Mills Inc.,Oklahoma,900010836,Sales Representative,Esmeralda Crenshaw,1,362.45,05/06/19,1105339,Wholesale,32.95,Training Videos,Open Source Code,TV807,11,S Central East
2307,Batsheva McCullagh,Oklahoma,900010836,Sales Representative,Esmeralda Crenshaw,1,19.99,06/06/19,1105348,Retail,19.99,eBooks,GPS Drones,EB509,1,S Central East
4359,Turner and Sons,Mississippi,900010836,Sales Representative,Esmeralda Crenshaw,1,716,06/06/19,1105345,Wholesale,179,Drone Kits,BYOD-550,DK209,4,S Central East
3133,Hilton Stocker,Texas,900010836,Sales Representative,Esmeralda Crenshaw,1,44.95,10/06/19,1105381,Retail,44.95,Training Videos,Understanding Automation,TV810,1,S Central East
3744,Mohr Group,Louisiana,900010836,Sales Representative,Esmeralda Crenshaw,1,299.7,13/06/19,1105400,Wholesale,49.95,Training Videos,AI for Educators,TV802,6,S Central East
2154,Abshire Inc.,Oklahoma,900010836,Sales Representative,Esmeralda Crenshaw,1,98.89,14/06/19,1105408,Wholesale,8.99,Blueprints,Bsquare Robot Blueprint,BP102,11,S Central East
2642,Daugherty Group,New Mexico,900010836,Sales Representative,Esmeralda Crenshaw,1,952,19/06/19,1105444,Wholesale,119,Drone Kits,BYOD-400,DK206,8,S Central East
2662,Debbie Grant-Auer,Texas,900010836,Sales Representative,Esmeralda Crenshaw,1,19.99,27/06/19,1105494,Retail,19.99,eBooks,GPS Drones,EB509,1,S Central East
4106,Saundra Harrowell,Texas,900010836,Sales Representative,Esmeralda Crenshaw,1,54,29/06/19,1105503,Retail,54,Drone Kits,BYOD-100,DK201,1,S Central East
2900,Frami LLC,Louisiana,900010836,Sales Representative,Esmeralda Crenshaw,1,539.4,01/07/19,1105518,Wholesale,44.95,Training Videos,Understanding Automation,TV810,12,S Central East
3834,Odille Kubach,Missouri,900010836,Sales Representative,Esmeralda Crenshaw,1,883,03/07/19,1105537,Retail,883,Robots,RWW-75 Robot,RS706,1,S Central East
2236,Angelico Dunnan,Texas,900010836,Sales Representative,Esmeralda Crenshaw,1,214,15/07/19,1105609,Retail,214,Robot Kits,BYOR-3000,RK605,1,S Central East
2155,Adams LLC,Texas,900010836,Sales Representative,Esmeralda Crenshaw,1,4415,18/07/19,1105629,Wholesale,883,Robots,RWW-75 Robot,RS706,5,S Central East
2317,Becker LLC,Missouri,900010836,Sales Representative,Esmeralda Crenshaw,1,1190,26/07/19,1105679,Wholesale,119,Drone Kits,BYOD-400,DK206,10,S Central East
2402,Brekke Productions,Louisiana,900010836,Sales Representative,Esmeralda Crenshaw,1,294,30/07/19,1105702,Wholesale,49,Training Videos,Mapping with Drones,TV806,6,S Central East
2591,Creigh MacGuiness,Arkansas,900010836,Sales Representative,Esmeralda Crenshaw,1,12.99,06/08/19,1105741,Retail,12.99,eBooks,Cartesian Robots,EB504,1,S Central East
2871,Feest Inc.,Indiana,900018661,Sales Associate IV,Frank McOwan,1,69.93,07/09/17,1100976,Wholesale,9.99,Blueprints,All Eyes Drone Blueprint,BP101,7,N Central East
3902,Pixelford Photography,Indiana,900018661,Sales Associate IV,Frank McOwan,1,567,12/09/17,1101009,Wholesale,189,Robot Kits,BYOR-1500,RK603,3,N Central East
4289,Thiel Group,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,7973,13/09/17,1101019,Wholesale,119,Drone Kits,BYOD-400,DK206,67,N Central East
3402,Kenny Decroix,Indiana,900018661,Sales Associate IV,Frank McOwan,1,12,14/09/17,1101020,Retail,12,Blueprints,Ladybug Robot Blueprint,BP107,1,N Central East
3465,Kuvalis Group,Ohio,900018661,Sales Associate IV,Frank McOwan,1,76.93,15/09/17,1101029,Wholesale,10.99,Blueprints,QuadroCopter Blueprint,BP109,7,N Central East
2992,Goober Louw,Ohio,900018661,Sales Associate IV,Frank McOwan,1,399,19/09/17,1101065,Retail,399,Drones,DA-SA702 Drone,DS301,1,N Central East
3597,Madalyn Dimnage,Illinois,900018661,Sales Associate IV,Frank McOwan,1,15.5,20/09/17,1101068,Retail,15.5,eBooks,Fixed Wing Drones,EB508,1,N Central East
2304,Bashirian International,Illinois,900018661,Sales Associate IV,Frank McOwan,1,134.91,23/09/17,1101086,Wholesale,14.99,eBooks,Photograph Drones,EB513,9,N Central East
3751,Moore LLC,Indiana,900018661,Sales Associate IV,Frank McOwan,1,296.55,26/09/17,1101104,Wholesale,32.95,Training Videos,Open Source Code,TV807,9,N Central East
4249,Tamarra Brownlie,Illinois,900018661,Sales Associate IV,Frank McOwan,1,395,27/09/17,1101115,Retail,395,Drones,DC-304 Drone,DS302,1,N Central East
3706,Michelina Jennick,Iowa,900018661,Sales Associate IV,Frank McOwan,1,24.95,01/10/17,1101136,Retail,24.95,eBooks,Multi Rotor Drones,EB512,1,N Central East
3977,Resse Moen,Iowa,900018661,Sales Associate IV,Frank McOwan,1,20.95,06/10/17,1101173,Retail,20.95,eBooks,Helicopter Drones,EB511,1,N Central East
3863,Pate Donativo,Wisconsin,900018661,Sales Associate IV,Frank McOwan,1,395,10/10/17,1101189,Retail,395,Drones,DC-304 Drone,DS302,1,N Central East
3909,Prentiss Redgrove,Michigan,900018661,Sales Associate IV,Frank McOwan,1,250,11/10/17,1101192,Retail,250,Drones,DX-145 Drone,DS306,1,N Central East
2371,Bins Inc.,Ohio,900018661,Sales Associate IV,Frank McOwan,1,1512,17/10/17,1101245,Wholesale,189,Robot Kits,BYOR-1500,RK603,8,N Central East
3907,Pouros Inc.,Michigan,900018661,Sales Associate IV,Frank McOwan,1,104.97,18/10/17,1101254,Wholesale,34.99,Training Videos,Robotic Essentials,TV808,3,N Central East
3751,Moore LLC,Indiana,900018661,Sales Associate IV,Frank McOwan,1,71.97,19/10/17,1101259,Wholesale,23.99,eBooks,Polar Robots,EB514,3,N Central East
3183,Isaak Legate,Illinois,900018661,Sales Associate IV,Frank McOwan,1,455,21/10/17,1101278,Retail,455,Drones,DTI-84 Drone,DS305,1,N Central East
3491,Lauren Casper,Michigan,900018661,Sales Associate IV,Frank McOwan,1,334,22/10/17,1101286,Retail,167,Drone Kits,BYOD-500,DK208,2,N Central East
2344,Bergnaum Group,Ohio,900018661,Sales Associate IV,Frank McOwan,1,96,25/10/17,1101312,Wholesale,12,Blueprints,Ladybug Robot Blueprint,BP107,8,N Central East
3557,Lockman Group,Kansas,900018661,Sales Associate IV,Frank McOwan,1,3555,02/11/17,1101365,Wholesale,395,Drones,DC-304 Drone,DS302,9,N Central East
2344,Bergnaum Group,Ohio,900018661,Sales Associate IV,Frank McOwan,1,299.9,06/11/17,1101409,Wholesale,29.99,Training Videos,Virtual Reality Basics,TV813,10,N Central East
4381,Verne Russell,Illinois,900018661,Sales Associate IV,Frank McOwan,1,225,06/11/17,1101410,Retail,225,Robot Kits,BYOR-3535,RK606,1,N Central East
4000,Rippin Industries,Iowa,900018661,Sales Associate IV,Frank McOwan,1,475.66,09/11/17,1101422,Wholesale,13.99,eBooks,Drone Building Essentials,EB507,34,N Central East
2530,Chrysler Mousdall,Wisconsin,900018661,Sales Associate IV,Frank McOwan,1,450,16/11/17,1101466,Retail,450,Drones,DTD-7000 Drone,DS303,1,N Central East
3980,Reynold Carvilla,Kansas,900018661,Sales Associate IV,Frank McOwan,1,54,18/11/17,1101477,Retail,54,Drone Kits,BYOD-100,DK201,1,N Central East
2350,Bernier Security,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,2250,20/11/17,1101487,Wholesale,450,Drones,DTD-7000 Drone,DS303,5,N Central East
4482,Yetta Cheake,Ohio,900018661,Sales Associate IV,Frank McOwan,1,8.99,24/11/17,1101504,Retail,8.99,Blueprints,Bsquare Robot Blueprint,BP102,1,N Central East
3939,Rath LLC,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,2782,26/11/17,1101516,Wholesale,214,Robot Kits,BYOR-3000,RK605,13,N Central East
3477,Langosh Inc.,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,1428,27/11/17,1101522,Wholesale,119,Drone Kits,BYOD-400,DK206,12,N Central East
4361,Ullrich Inc.,Kansas,900018661,Sales Associate IV,Frank McOwan,1,149.7,27/11/17,1101523,Wholesale,24.95,eBooks,Multi Rotor Drones,EB512,6,N Central East
2371,Bins Inc.,Ohio,900018661,Sales Associate IV,Frank McOwan,1,186,29/11/17,1101532,Wholesale,15.5,eBooks,Fixed Wing Drones,EB508,12,N Central East
2285,Avrom Klein,Ohio,900018661,Sales Associate IV,Frank McOwan,1,34.99,02/12/17,1101567,Retail,34.99,Training Videos,Robotic Essentials,TV808,1,N Central East
3477,Langosh Inc.,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,1500,02/12/17,1101566,Wholesale,250,Drones,DX-145 Drone,DS306,6,N Central East
3171,Imogene Shale,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,4.99,08/12/17,1101616,Retail,4.99,Blueprints,Cat Robot Blueprint,BP104,1,N Central East
3532,Leuschke Inc.,Indiana,900018661,Sales Associate IV,Frank McOwan,1,1837,22/12/17,1101712,Wholesale,167,Drone Kits,BYOD-500,DK208,11,N Central East
4390,Vilhelmina Arnold,Ohio,900018661,Sales Associate IV,Frank McOwan,1,8.99,14/01/18,1101872,Retail,8.99,Blueprints,Hexacopter Drone Blueprint,BP106,1,N Central East
3409,Kessler Inc.,Ohio,900018661,Sales Associate IV,Frank McOwan,1,44.91,24/01/18,1101933,Wholesale,4.99,Blueprints,Cat Robot Blueprint,BP104,9,N Central East
4000,Rippin Industries,Iowa,900018661,Sales Associate IV,Frank McOwan,1,395.4,03/02/18,1101991,Wholesale,32.95,Training Videos,Open Source Code,TV807,12,N Central East
3946,Ravi Dewitt,Indiana,900018661,Sales Associate IV,Frank McOwan,1,24.95,04/02/18,1101999,Retail,24.95,eBooks,Building Your First Robot,EB502,1,N Central East
2475,Carter and Sons,Iowa,900018661,Sales Associate IV,Frank McOwan,1,539,06/02/18,1102016,Wholesale,49,Training Videos,Mapping with Drones,TV806,11,N Central East
2871,Feest Inc.,Indiana,900018661,Sales Associate IV,Frank McOwan,1,515.88,10/02/18,1102042,Wholesale,42.99,Training Videos,Understanding 3D Printing,TV809,12,N Central East
2613,Dal Heineke,Indiana,900018661,Sales Associate IV,Frank McOwan,1,54,21/02/18,1102105,Retail,54,Drone Kits,BYOD-100,DK201,1,N Central East
2304,Bashirian International,Illinois,900018661,Sales Associate IV,Frank McOwan,1,2995,23/02/18,1102121,Wholesale,599,Robots,RXW-9807 Robot,RS707,5,N Central East
2476,Cartwright LLC,Iowa,900018661,Sales Associate IV,Frank McOwan,1,269.91,04/03/18,1102185,Wholesale,29.99,Training Videos,Virtual Reality Basics,TV813,9,N Central East
3342,Julia Leftwich,Illinois,900018661,Sales Associate IV,Frank McOwan,1,4.99,04/03/18,1102186,Retail,4.99,Blueprints,Cat Robot Blueprint,BP104,1,N Central East
3939,Rath LLC,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,1350,05/03/18,1102189,Wholesale,450,Drones,DTD-7000 Drone,DS303,3,N Central East
2908,Frank Wingrove,Ohio,900018661,Sales Associate IV,Frank McOwan,1,167,09/03/18,1102217,Retail,167,Drone Kits,BYOD-500,DK208,1,N Central East
3008,Green-Shields,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,143.94,14/03/18,1102263,Wholesale,23.99,eBooks,Polar Robots,EB514,6,N Central East
4410,Walker Group,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,690,19/03/18,1102295,Wholesale,69,Drone Kits,BYOD-220,DK203,10,N Central East
2280,Aufderhar Tech,Kansas,900018661,Sales Associate IV,Frank McOwan,1,716,28/03/18,1102340,Wholesale,179,Drone Kits,BYOD-550,DK209,4,N Central East
4302,Tobe Reucastle,Ohio,900018661,Sales Associate IV,Frank McOwan,1,225,30/03/18,1102359,Retail,225,Robot Kits,BYOR-3535,RK606,1,N Central East
4303,Toby Jeff,Iowa,900018661,Sales Associate IV,Frank McOwan,1,49,01/04/18,1102376,Retail,49,Training Videos,Mapping with Drones,TV806,1,N Central East
2871,Feest Inc.,Indiana,900018661,Sales Associate IV,Frank McOwan,1,269.91,09/04/18,1102426,Wholesale,29.99,Training Videos,Virtual Reality Basics,TV813,9,N Central East
3773,Nader LLC,Ohio,900018661,Sales Associate IV,Frank McOwan,1,249.5,09/04/18,1102420,Wholesale,24.95,eBooks,Building Your First Robot,EB502,10,N Central East
2727,Donaugh Byrne,Ohio,900018661,Sales Associate IV,Frank McOwan,1,14.99,15/04/18,1102468,Retail,14.99,eBooks,Photograph Drones,EB513,1,N Central East
4352,Trixie Bissell,Illinois,900018661,Sales Associate IV,Frank McOwan,1,36.99,16/04/18,1102475,Retail,36.99,Training Videos,Aerial Security,TV801,1,N Central East
4283,The Wisoky Team,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,9889,18/04/18,1102487,Wholesale,899,Robots,MICR-23K Robot,RS702,11,N Central East
3047,Hammes Inc.,Michigan,900018661,Sales Associate IV,Frank McOwan,1,683.82,21/04/18,1102509,Wholesale,37.99,Training Videos,Drone Video Techniques,TV804,18,N Central East
2339,Benjy Firpi,Kansas,900018661,Sales Associate IV,Frank McOwan,1,49.95,27/04/18,1102542,Retail,49.95,Training Videos,AI for Educators,TV802,1,N Central East
3191,Ivett Straun,Ohio,900018661,Sales Associate IV,Frank McOwan,1,15.5,29/04/18,1102558,Retail,15.5,eBooks,Fixed Wing Drones,EB508,1,N Central East
3837,Olenolin Emerine,Illinois,900018661,Sales Associate IV,Frank McOwan,1,27.5,03/05/18,1102583,Retail,27.5,Training Videos,Understanding Drone Regulations,TV811,1,N Central East
4410,Walker Group,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,299.9,03/05/18,1102579,Wholesale,29.99,Training Videos,Cloud Computing,TV803,10,N Central East
4000,Rippin Industries,Iowa,900018661,Sales Associate IV,Frank McOwan,1,95.92,06/05/18,1102603,Wholesale,11.99,Blueprints,Sleepy Eye Blueprint,BP110,8,N Central East
3047,Hammes Inc.,Michigan,900018661,Sales Associate IV,Frank McOwan,1,443.88,11/05/18,1102648,Wholesale,36.99,Training Videos,Aerial Security,TV801,12,N Central East
2647,David Altenwerth,Michigan,900018661,Sales Associate IV,Frank McOwan,1,16.99,13/05/18,1102663,Retail,16.99,eBooks,RTF Drones,EB516,1,N Central East
2597,Crooks Group,Wisconsin,900018661,Sales Associate IV,Frank McOwan,1,1134,14/05/18,1102668,Wholesale,189,Robot Kits,BYOR-1500,RK603,6,N Central East
3084,Haven Nice,Kansas,900018661,Sales Associate IV,Frank McOwan,1,29.99,17/05/18,1102690,Retail,29.99,Training Videos,Virtual Reality Basics,TV813,1,N Central East
4242,Tabbi Mellem,Illinois,900018661,Sales Associate IV,Frank McOwan,1,12,18/05/18,1102700,Retail,12,Blueprints,Upside Down Robot Blueprint,BP110,1,N Central East
2744,Dorree Covil,Indiana,900018661,Sales Associate IV,Frank McOwan,1,14.99,19/05/18,1102703,Retail,14.99,eBooks,Photograph Drones,EB513,1,N Central East
3085,Hayes LLC,Illinois,900018661,Sales Associate IV,Frank McOwan,1,2000,19/05/18,1102704,Wholesale,250,Drones,DX-145 Drone,DS306,8,N Central East
2319,Beier Inc.,Michigan,900018661,Sales Associate IV,Frank McOwan,1,97.5,25/05/18,1102741,Wholesale,19.5,eBooks,Understanding Artificial Intelligence,EB521,5,N Central East
3907,Pouros Inc.,Michigan,900018661,Sales Associate IV,Frank McOwan,1,1169,29/05/18,1102772,Wholesale,167,Drone Kits,BYOD-500,DK208,7,N Central East
4289,Thiel Group,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,186,01/06/18,1102789,Wholesale,15.5,eBooks,Fixed Wing Drones,EB508,12,N Central East
2304,Bashirian International,Illinois,900018661,Sales Associate IV,Frank McOwan,1,3420,02/06/18,1102794,Wholesale,684,Robots,RQTE-554 Robot,RS705,5,N Central East
3755,Morrie Mulbery,Ohio,900018661,Sales Associate IV,Frank McOwan,1,7.99,08/06/18,1102833,Retail,7.99,Blueprints,Panda Robot Blueprint,BP108,1,N Central East
2280,Aufderhar Tech,Kansas,900018661,Sales Associate IV,Frank McOwan,1,11687,13/06/18,1102864,Wholesale,899,Robots,MICR-23K Robot,RS702,13,N Central East
2380,Bobbie Priddey,Ohio,900018661,Sales Associate IV,Frank McOwan,1,189,13/06/18,1102866,Retail,189,Robot Kits,BYOR-1500,RK603,1,N Central East
3751,Moore LLC,Indiana,900018661,Sales Associate IV,Frank McOwan,1,214.95,19/06/18,1102914,Wholesale,42.99,Training Videos,Understanding 3D Printing,TV809,5,N Central East
2350,Bernier Security,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,629.55,27/06/18,1102980,Wholesale,13.99,eBooks,Drone Building Essentials,EB507,45,N Central East
3902,Pixelford Photography,Indiana,900018661,Sales Associate IV,Frank McOwan,1,239.84,28/06/18,1102984,Wholesale,14.99,eBooks,Photograph Drones,EB513,16,N Central East
2263,Arlina Andersch,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,189,03/07/18,1103025,Retail,189,Robot Kits,BYOR-1000,RK602,1,N Central East
2345,Bergstrom LLC,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,945,04/07/18,1103037,Wholesale,189,Robot Kits,BYOR-1000,RK602,5,N Central East
4321,Tonnie Tear,Ohio,900018661,Sales Associate IV,Frank McOwan,1,19.5,04/07/18,1103036,Retail,19.5,eBooks,Understanding Artificial Intelligence,EB521,1,N Central East
4422,Waters Co.,Indiana,900018661,Sales Associate IV,Frank McOwan,1,1943.19,07/07/18,1103059,Wholesale,23.99,eBooks,Polar Robots,EB514,81,N Central East
4145,Sheffie Brik,Illinois,900018661,Sales Associate IV,Frank McOwan,1,16.99,15/07/18,1103120,Retail,16.99,eBooks,Delta Robots,EB506,1,N Central East
3046,Hamlin Skeene,Ohio,900018661,Sales Associate IV,Frank McOwan,1,178,17/07/18,1103137,Retail,89,Drone Kits,BYOD-300,DK204,2,N Central East
3465,Kuvalis Group,Ohio,900018661,Sales Associate IV,Frank McOwan,1,167.88,21/07/18,1103165,Wholesale,13.99,eBooks,Drone Building Essentials,EB507,12,N Central East
3557,Lockman Group,Kansas,900018661,Sales Associate IV,Frank McOwan,1,540,23/07/18,1103184,Wholesale,54,Drone Kits,BYOD-100,DK201,10,N Central East
2229,Anderson LLC,Ohio,900018661,Sales Associate IV,Frank McOwan,1,2250,28/07/18,1103222,Wholesale,450,Drones,DTD-7000 Drone,DS303,5,N Central East
3104,Heller Inc.,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,238,28/07/18,1103221,Retail,119,Drone Kits,BYOD-400,DK206,2,N Central East
2476,Cartwright LLC,Iowa,900018661,Sales Associate IV,Frank McOwan,1,54.95,31/07/18,1103252,Wholesale,10.99,Blueprints,QuadroCopter Blueprint,BP109,5,N Central East
3008,Green-Shields,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,209.5,01/08/18,1103257,Wholesale,20.95,eBooks,Helicopter Drones,EB511,10,N Central East
2277,Aubine Axelbey,Iowa,900018661,Sales Associate IV,Frank McOwan,1,14.99,19/08/18,1103391,Retail,14.99,eBooks,Photograph Drones,EB513,1,N Central East
2344,Bergnaum Group,Ohio,900018661,Sales Associate IV,Frank McOwan,1,577.66,25/08/18,1103438,Wholesale,16.99,eBooks,Delta Robots,EB506,34,N Central East
2708,Dietrich Engineering,Illinois,900018661,Sales Associate IV,Frank McOwan,1,5423.4,28/08/18,1103466,Wholesale,58.95,Drone Kits,BYOD-200,DK202,92,N Central East
4435,White Group,Ohio,900018661,Sales Associate IV,Frank McOwan,1,167.93,29/08/18,1103468,Wholesale,23.99,eBooks,Articulated Robots,EB501,7,N Central East
2446,Calli Robke,Illinois,900018661,Sales Associate IV,Frank McOwan,1,32.95,03/09/18,1103496,Retail,32.95,Training Videos,Open Source Code,TV807,1,N Central East
3085,Hayes LLC,Illinois,900018661,Sales Associate IV,Frank McOwan,1,60,07/09/18,1103522,Wholesale,12,Blueprints,Upside Down Robot Blueprint,BP110,5,N Central East
4051,Ross Crock,Wisconsin,900018661,Sales Associate IV,Frank McOwan,1,549,09/09/18,1103542,Retail,549,Robots,RCB-889 Robot,RS703,1,N Central East
2867,Fay LLC,Kansas,900018661,Sales Associate IV,Frank McOwan,1,414,11/09/18,1103555,Wholesale,69,Drone Kits,BYOD-220,DK203,6,N Central East
2475,Carter and Sons,Iowa,900018661,Sales Associate IV,Frank McOwan,1,152.91,16/09/18,1103582,Wholesale,16.99,eBooks,Delta Robots,EB506,9,N Central East
2616,Dalt Noury,Michigan,900018661,Sales Associate IV,Frank McOwan,1,8.99,21/09/18,1103619,Retail,8.99,Blueprints,Bsquare Robot Blueprint,BP102,1,N Central East
3000,Graham McClure,Illinois,900018661,Sales Associate IV,Frank McOwan,1,20.95,26/09/18,1103654,Retail,20.95,eBooks,Helicopter Drones,EB511,1,N Central East
2630,Darcy Little,Ohio,900018661,Sales Associate IV,Frank McOwan,1,9.99,28/09/18,1103664,Retail,9.99,Blueprints,All Eyes Drone Blueprint,BP101,1,N Central East
2476,Cartwright LLC,Iowa,900018661,Sales Associate IV,Frank McOwan,1,62.93,03/10/18,1103700,Wholesale,8.99,Blueprints,Hexacopter Drone Blueprint,BP106,7,N Central East
2713,Dita Kunkel,Illinois,900018661,Sales Associate IV,Frank McOwan,1,19.5,07/10/18,1103724,Retail,19.5,eBooks,SCARA Robots,EB517,1,N Central East
2229,Anderson LLC,Ohio,900018661,Sales Associate IV,Frank McOwan,1,219.89,11/10/18,1103743,Wholesale,19.99,eBooks,GPS Drones,EB509,11,N Central East
4137,Sharai Jumonet,Indiana,900018661,Sales Associate IV,Frank McOwan,1,24.95,15/10/18,1103775,Retail,24.95,eBooks,Building Your First Robot,EB502,1,N Central East
4291,Thorin Olliver,Michigan,900018661,Sales Associate IV,Frank McOwan,1,8.99,22/10/18,1103820,Retail,8.99,Blueprints,Hexacopter Drone Blueprint,BP106,1,N Central East
3784,Nate Gibbieson,Michigan,900018661,Sales Associate IV,Frank McOwan,1,49.95,26/10/18,1103849,Retail,49.95,Training Videos,AI for Educators,TV802,1,N Central East
4060,Rubi Aubury,Ohio,900018661,Sales Associate IV,Frank McOwan,1,29.99,01/11/18,1103881,Retail,29.99,Training Videos,Virtual Reality Basics,TV813,1,N Central East
3447,Kris Lemke,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,12,03/11/18,1103899,Retail,12,Blueprints,Ladybug Robot Blueprint,BP107,1,N Central East
4066,Ruecker LLC,Indiana,900018661,Sales Associate IV,Frank McOwan,1,95.92,03/11/18,1103893,Wholesale,11.99,Blueprints,Sleepy Eye Blueprint,BP110,8,N Central East
4035,Rolfe Mongan,Indiana,900018661,Sales Associate IV,Frank McOwan,1,225,10/11/18,1103940,Retail,225,Robot Kits,BYOR-3535,RK606,1,N Central East
3466,Labadie Inc.,Kansas,900018661,Sales Associate IV,Frank McOwan,1,7524,13/11/18,1103962,Wholesale,684,Robots,RQTE-554 Robot,RS705,11,N Central East
4361,Ullrich Inc.,Kansas,900018661,Sales Associate IV,Frank McOwan,1,149.95,18/11/18,1104002,Wholesale,29.99,Training Videos,Cloud Computing,TV803,5,N Central East
4289,Thiel Group,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,53.94,30/11/18,1104066,Wholesale,8.99,Blueprints,Hexacopter Drone Blueprint,BP106,6,N Central East
2885,Fleming Wille,Ohio,900018661,Sales Associate IV,Frank McOwan,1,19.5,08/12/18,1104119,Retail,19.5,eBooks,SCARA Robots,EB517,1,N Central East
4036,Romaguera LLC,Ohio,900018661,Sales Associate IV,Frank McOwan,1,929.38,10/12/18,1104144,Wholesale,14.99,eBooks,Photograph Drones,EB513,62,N Central East
3477,Langosh Inc.,Minnesota,900018661,Sales Associate IV,Frank McOwan,1,8830,17/12/18,1104184,Wholesale,883,Robots,RWW-75 Robot,RS706,10,N Central East
3773,Nader LLC,Ohio,900018661,Sales Associate IV,Frank McOwan,1,71.91,22/12/18,1104236,Wholesale,7.99,Blueprints,Panda Robot Blueprint,BP108,9,N Central East
3647,Marvin Inc.,Kansas,900018661,Sales Associate IV,Frank McOwan,1,107.88,03/01/19,1104332,Wholesale,8.99,Blueprints,Bsquare Robot Blueprint,BP102,12,N Central East
2767,Durgan Group,Indiana,900018661,Sales Associate IV,Frank McOwan,1,419.88,11/01/19,1104381,Wholesale,34.99,Training Videos,Robotic Essentials,TV808,12,N Central East
3165,Ibby Faye,Michigan,900018661,Sales Associate IV,Frank McOwan,1,42.99,19/01/19,1104417,Retail,42.99,Training Videos,Understanding 3D Printing,TV809,1,N Central East
3465,Kuvalis Group,Ohio,900018661,Sales Associate IV,Frank McOwan,1,5592,02/02/19,1104498,Wholesale,699,Robots,RLK-9920 Robot,RS704,8,N Central East
2748,Dosi Midgely,Indiana,900018661,Sales Associate IV,Frank McOwan,1,16.75,06/02/19,1104515,Retail,16.75,eBooks,Spherical Robots,EB519,1,N Central East
3773,Nader LLC,Ohio,900018661,Sales Associate IV,Frank McOwan,1,179.8,19/02/19,1104601,Wholesale,44.95,Training Videos,Understanding Automation,TV810,4,N Central East
